,product_id,data_product_id,link_item,title,original_price,current_price,quantity_sold,product_variant,review_count
424,301500001,41858,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-duong-am-soft-silky-250ml-41858.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm 250ml,272.000 ₫,74.000 ₫,168,250ml,23
425,422205037,96909,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-ngua-hoi-mieng-mau-do-120g-96909.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Đỏ 120g,1.300.000 ₫,42.000 ₫,294,120g,3
426,422204100,95417,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sieu-mong-canh-kho-thoang-ban-ngay-20-mieng-95417.html,Băng Vệ Sinh Diana Sensi Siêu Mỏng Cánh Gói 20 Miếng,45.000 ₫,49.000 ₫,228,20 miếng,2
427,422208881,102761,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-khang-khuan-200ml-102761.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Kháng Khuẩn 200ml,89.000 ₫,188.000 ₫,58,200ml,5
428,422200210,90199,https://hasaki.vn/san-pham/bao-cao-su-durex-kingtex-hop-12-cai-90199.html,Bao Cao Su Durex Kingtex Ôm Sát Bôi Trơn Size 49mm (Hộp 12),1.300.000 ₫,108.000 ₫,96,12 cái,1
429,217300002,86199,https://hasaki.vn/san-pham/bong-tam-jomi-khang-khuan-200-que-86199.html,Bông Tăm JOMI Kháng Khuẩn (200 Que),235.000 ₫,24.000 ₫,417,200 cây,2
430,294100016,87327,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-giup-rang-trang-sang-750ml-87327.html,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,75.000 ₫,134.000 ₫,75,750ml,4
431,422205456,97753,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-sensitive-intimate-250ml-97753.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Da Nhạy Cảm 250ml,1.300.000 ₫,198.000 ₫,49,250ml,10
432,422204708,96395,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-bao-ve-rang-e-buot-thom-mat-100g-96395.html,Kem Đánh Răng Sensodyne Giảm Ê Buốt & Làm Sáng Răng 100g,47.000 ₫,80.000 ₫,120,100g,12
433,422204102,95421,https://hasaki.vn/san-pham/bang-ve-sinh-diana-hang-ngay-sensi-khang-khuan-goi-40-mieng-95421.html,Băng Vệ Sinh Diana Hàng Ngày Sensi Kháng Khuẩn Gói 40 Miếng,35.000 ₫,29.000 ₫,331,40 miếng,1
434,422206866,100267,https://hasaki.vn/san-pham/bang-ve-sinh-sofy-soft-tampon-super-sieu-tham-goi-9-cai-100267.html,Băng Vệ Sinh Sofy Soft Tampon Super Siêu Thấm Gói 9 Cái,279.000 ₫,46.000 ₫,207,9 cái,1
435,422203530,94213,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-dem-dang-quan-size-m-l-2-mieng-94213.html,Băng Vệ Sinh Kotex Đêm Dạng Quần Size M-L 2 Miếng,241.000 ₫,33.000 ₫,276,2 miếng,1
436,422203269,93915,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-sieu-mong-bao-ve-1mm-22-5cm-20-mieng-93915.html,Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 22.5cm 20M,241.000 ₫,68.000 ₫,134,20 miếng,13
437,413800001,87947,https://hasaki.vn/san-pham/kem-danh-rang-closeup-lam-sang-rang-kim-cuong-100g-87947.html,Kem Đánh Răng Closeup Dạng Gel Trắng Răng Kim Cương 100g,75.000 ₫,34.000 ₫,262,100g,1
438,294100019,87331,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-hoi-tho-thom-mat-khong-cay-750ml-87331.html,Nước Súc Miệng Listerine Hơi Thở Thơm Mát Không Cay 750ml,173.000 ₫,121.000 ₫,74,750ml,8
439,422207839,101723,https://hasaki.vn/san-pham/bo-3-ban-chai-danh-rang-p-s-long-to-mem-mai-sieu-mem-moi-101723.html,Bộ 3 Bàn Chải Đánh Răng P/S Lông Tơ Mềm Mại Siêu Mềm (Mới),220.000 ₫,39.000 ₫,227,3 cây,22
440,422205453,97759,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-daily-intimate-250ml-97759.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml,107.500 ₫,168.000 ₫,450,250ml,10
441,422215456,113073,https://hasaki.vn/san-pham/kem-danh-rang-marvis-whitening-mint-lam-trang-rang-85ml-113073.html,Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml,65.000 ₫,179.000 ₫,402,85ml,13
442,301500006,83037,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-250ml-83037.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml,50.000 ₫,71.000 ₫,666,250ml,23
443,422215645,113417,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-lam-sang-mau-trang-bac-120g-moi-113417.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g,270.000 ₫,41.000 ₫,1.135,120g,3
444,294100026,89455,https://hasaki.vn/san-pham/combo-2-nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-chai-89455.html,Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai,125.000 ₫,183.000 ₫,244,2x750ml,8
445,422205688,98135,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-xanh-ombre-98135.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre,29.000 ₫,650.000 ₫,65,1 cây,4
446,413600004,87965,https://hasaki.vn/san-pham/kem-danh-rang-p-s-bao-ve-123-than-hoat-tinh-lam-sang-rang-230g-87965.html,Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g,173.000 ₫,37.000 ₫,1.116,230g,1.11
447,422205455,97755,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-soothing-wash-250ml-97755.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml,108.900 ₫,198.000 ₫,176,250ml,10
448,422206864,100263,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-dang-quan-size-m-l-goi-5-mieng-100263.html,Băng Quần Diana Ban Đêm Size M-L 5 Cái,30.000 ₫,79.000 ₫,424,5 cái,2
449,422205686,98141,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-den-98141.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen,60.617 ₫,650.000 ₫,44,1 cây,4
450,422201738,91933,https://hasaki.vn/san-pham/nuoc-suc-mieng-propolinse-pure-chiet-xuat-sap-ong-600ml-91933.html,Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml,37.000 ₫,149.000 ₫,191,600ml,25
451,372000002,79717,https://hasaki.vn/san-pham/kem-danh-rang-eucryl-lam-trang-rang-huong-bac-ha-62g-79717.html,Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g,81.000 ₫,39.000 ₫,585,62g,9
452,301500004,41864,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-150ml-41864.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 150ml,39.000 ₫,50.000 ₫,437,150ml,23
453,422205687,98137,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-trang-98137.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng,163.000 ₫,650.000 ₫,31,1 cây,4
454,422204101,95419,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-cool-fresh-sieu-mong-canh-20-mieng-95419.html,Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M,40.000 ₫,43.000 ₫,461,20 miếng,6
455,422204429,96063,https://hasaki.vn/san-pham/nuoc-rua-tay-lifebuoy-bac-bao-ve-180g-96063.html,Nước Rửa Tay Lifebuoy Bạc Bảo Vệ Chai 180g,198.000 ₫,29.000 ₫,638,180g,63
456,422215455,113071,https://hasaki.vn/san-pham/kem-danh-rang-marvis-smokers-cho-nguoi-hut-thuoc-85ml-113071.html,Kem Đánh Răng Marvis Màu Bạc Cho Người Hút Thuốc 85ml,279.000 ₫,179.000 ₫,94,85ml,13
457,298300005,54442,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-fresh-free-sieu-mong-co-canh-20-mieng-54442.html,Băng Vệ Sinh Laurier Fresh&Free Siêu Mỏng Cánh 22cm 20 Miếng,74.000 ₫,42.000 ₫,389,20 miếng,4
458,422200211,90201,https://hasaki.vn/san-pham/bao-cao-su-durex-invisible-extra-thin-hop-10-cai-90201.html,Bao Cao Su Durex Invisible Siêu Mỏng Size 52mm (Hộp 10),65.000 ₫,206.000 ₫,78,10 cái,7
459,422200212,90203,https://hasaki.vn/san-pham/bao-cao-su-durex-extra-thin-extra-lubricated-hop-10-cai-90203.html,Bao Cao Su Durex Siêu Mỏng Bôi Trơn Size 52mm (Hộp 10),272.000 ₫,206.000 ₫,76,10 cái,7
460,372000001,79715,https://hasaki.vn/san-pham/bot-lam-trang-rang-eucryl-huong-bac-ha-50g-79715.html,Bột Làm Trắng Răng Eucryl Hương Bạc Hà 50g,1.300.000 ₫,45.000 ₫,325,50g,14
461,294100018,87329,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-tra-xanh-ngua-sau-rang-750ml-87329.html,Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 750ml,45.000 ₫,132.000 ₫,110,750ml,6
462,422208880,102763,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-delicato-diu-em-200ml-102763.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Delicato Dịu Êm 200ml,89.000 ₫,150.000 ₫,90,200ml,9
463,422204704,96387,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-gentle-whitening-lam-sang-rang-160g-96387.html,Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng 160g,1.300.000 ₫,93.000 ₫,135,160g,3
464,301500001,41858,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-duong-am-soft-silky-250ml-41858.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm 250ml,235.000 ₫,74.000 ₫,168,250ml,23
465,422205037,96909,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-ngua-hoi-mieng-mau-do-120g-96909.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Đỏ 120g,75.000 ₫,42.000 ₫,294,120g,3
466,422204100,95417,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sieu-mong-canh-kho-thoang-ban-ngay-20-mieng-95417.html,Băng Vệ Sinh Diana Sensi Siêu Mỏng Cánh Gói 20 Miếng,1.300.000 ₫,49.000 ₫,228,20 miếng,2
467,422208881,102761,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-khang-khuan-200ml-102761.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Kháng Khuẩn 200ml,47.000 ₫,188.000 ₫,58,200ml,5
468,422200210,90199,https://hasaki.vn/san-pham/bao-cao-su-durex-kingtex-hop-12-cai-90199.html,Bao Cao Su Durex Kingtex Ôm Sát Bôi Trơn Size 49mm (Hộp 12),35.000 ₫,108.000 ₫,96,12 cái,1
469,217300002,86199,https://hasaki.vn/san-pham/bong-tam-jomi-khang-khuan-200-que-86199.html,Bông Tăm JOMI Kháng Khuẩn (200 Que),279.000 ₫,24.000 ₫,417,200 cây,2
470,294100016,87327,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-giup-rang-trang-sang-750ml-87327.html,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,241.000 ₫,134.000 ₫,75,750ml,4
471,422205456,97753,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-sensitive-intimate-250ml-97753.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Da Nhạy Cảm 250ml,241.000 ₫,198.000 ₫,49,250ml,10
472,422204708,96395,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-bao-ve-rang-e-buot-thom-mat-100g-96395.html,Kem Đánh Răng Sensodyne Giảm Ê Buốt & Làm Sáng Răng 100g,75.000 ₫,80.000 ₫,120,100g,12
473,422204102,95421,https://hasaki.vn/san-pham/bang-ve-sinh-diana-hang-ngay-sensi-khang-khuan-goi-40-mieng-95421.html,Băng Vệ Sinh Diana Hàng Ngày Sensi Kháng Khuẩn Gói 40 Miếng,173.000 ₫,29.000 ₫,331,40 miếng,1
474,422206866,100267,https://hasaki.vn/san-pham/bang-ve-sinh-sofy-soft-tampon-super-sieu-tham-goi-9-cai-100267.html,Băng Vệ Sinh Sofy Soft Tampon Super Siêu Thấm Gói 9 Cái,220.000 ₫,46.000 ₫,207,9 cái,1
475,422203530,94213,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-dem-dang-quan-size-m-l-2-mieng-94213.html,Băng Vệ Sinh Kotex Đêm Dạng Quần Size M-L 2 Miếng,107.500 ₫,33.000 ₫,276,2 miếng,1
476,422203269,93915,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-sieu-mong-bao-ve-1mm-22-5cm-20-mieng-93915.html,Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 22.5cm 20M,65.000 ₫,68.000 ₫,134,20 miếng,13
477,413800001,87947,https://hasaki.vn/san-pham/kem-danh-rang-closeup-lam-sang-rang-kim-cuong-100g-87947.html,Kem Đánh Răng Closeup Dạng Gel Trắng Răng Kim Cương 100g,50.000 ₫,34.000 ₫,262,100g,1
478,294100019,87331,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-hoi-tho-thom-mat-khong-cay-750ml-87331.html,Nước Súc Miệng Listerine Hơi Thở Thơm Mát Không Cay 750ml,270.000 ₫,121.000 ₫,74,750ml,8
479,422207839,101723,https://hasaki.vn/san-pham/bo-3-ban-chai-danh-rang-p-s-long-to-mem-mai-sieu-mem-moi-101723.html,Bộ 3 Bàn Chải Đánh Răng P/S Lông Tơ Mềm Mại Siêu Mềm (Mới),125.000 ₫,39.000 ₫,227,3 cây,22
480,422205453,97759,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-daily-intimate-250ml-97759.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml,29.000 ₫,168.000 ₫,450,250ml,10
481,422215456,113073,https://hasaki.vn/san-pham/kem-danh-rang-marvis-whitening-mint-lam-trang-rang-85ml-113073.html,Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml,173.000 ₫,179.000 ₫,402,85ml,13
482,301500006,83037,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-250ml-83037.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml,108.900 ₫,71.000 ₫,666,250ml,23
483,422215645,113417,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-lam-sang-mau-trang-bac-120g-moi-113417.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g,30.000 ₫,41.000 ₫,1.135,120g,3
484,294100026,89455,https://hasaki.vn/san-pham/combo-2-nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-chai-89455.html,Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai,60.617 ₫,183.000 ₫,244,2x750ml,8
485,422205688,98135,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-xanh-ombre-98135.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre,37.000 ₫,650.000 ₫,65,1 cây,4
486,413600004,87965,https://hasaki.vn/san-pham/kem-danh-rang-p-s-bao-ve-123-than-hoat-tinh-lam-sang-rang-230g-87965.html,Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g,81.000 ₫,37.000 ₫,1.116,230g,1.11
487,422205455,97755,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-soothing-wash-250ml-97755.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml,39.000 ₫,198.000 ₫,176,250ml,10
488,422206864,100263,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-dang-quan-size-m-l-goi-5-mieng-100263.html,Băng Quần Diana Ban Đêm Size M-L 5 Cái,163.000 ₫,79.000 ₫,424,5 cái,2
489,422205686,98141,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-den-98141.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen,40.000 ₫,650.000 ₫,44,1 cây,4
490,422201738,91933,https://hasaki.vn/san-pham/nuoc-suc-mieng-propolinse-pure-chiet-xuat-sap-ong-600ml-91933.html,Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml,198.000 ₫,149.000 ₫,191,600ml,25
491,372000002,79717,https://hasaki.vn/san-pham/kem-danh-rang-eucryl-lam-trang-rang-huong-bac-ha-62g-79717.html,Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g,279.000 ₫,39.000 ₫,585,62g,9
492,301500004,41864,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-150ml-41864.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 150ml,74.000 ₫,50.000 ₫,437,150ml,23
493,422205687,98137,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-trang-98137.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng,65.000 ₫,650.000 ₫,31,1 cây,4
494,422204101,95419,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-cool-fresh-sieu-mong-canh-20-mieng-95419.html,Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M,272.000 ₫,43.000 ₫,461,20 miếng,6
495,422204429,96063,https://hasaki.vn/san-pham/nuoc-rua-tay-lifebuoy-bac-bao-ve-180g-96063.html,Nước Rửa Tay Lifebuoy Bạc Bảo Vệ Chai 180g,1.300.000 ₫,29.000 ₫,638,180g,63
496,422215455,113071,https://hasaki.vn/san-pham/kem-danh-rang-marvis-smokers-cho-nguoi-hut-thuoc-85ml-113071.html,Kem Đánh Răng Marvis Màu Bạc Cho Người Hút Thuốc 85ml,45.000 ₫,179.000 ₫,94,85ml,13
497,298300005,54442,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-fresh-free-sieu-mong-co-canh-20-mieng-54442.html,Băng Vệ Sinh Laurier Fresh&Free Siêu Mỏng Cánh 22cm 20 Miếng,89.000 ₫,42.000 ₫,389,20 miếng,4
498,422200211,90201,https://hasaki.vn/san-pham/bao-cao-su-durex-invisible-extra-thin-hop-10-cai-90201.html,Bao Cao Su Durex Invisible Siêu Mỏng Size 52mm (Hộp 10),1.300.000 ₫,206.000 ₫,78,10 cái,7
499,422200212,90203,https://hasaki.vn/san-pham/bao-cao-su-durex-extra-thin-extra-lubricated-hop-10-cai-90203.html,Bao Cao Su Durex Siêu Mỏng Bôi Trơn Size 52mm (Hộp 10),235.000 ₫,206.000 ₫,76,10 cái,7
500,372000001,79715,https://hasaki.vn/san-pham/bot-lam-trang-rang-eucryl-huong-bac-ha-50g-79715.html,Bột Làm Trắng Răng Eucryl Hương Bạc Hà 50g,75.000 ₫,45.000 ₫,325,50g,14
501,294100018,87329,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-tra-xanh-ngua-sau-rang-750ml-87329.html,Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 750ml,1.300.000 ₫,132.000 ₫,110,750ml,6
502,422208880,102763,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-delicato-diu-em-200ml-102763.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Delicato Dịu Êm 200ml,47.000 ₫,150.000 ₫,90,200ml,9
503,422204704,96387,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-gentle-whitening-lam-sang-rang-160g-96387.html,Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng 160g,35.000 ₫,93.000 ₫,135,160g,3
504,301500001,41858,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-duong-am-soft-silky-250ml-41858.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm 250ml,279.000 ₫,74.000 ₫,168,250ml,23
505,422205037,96909,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-ngua-hoi-mieng-mau-do-120g-96909.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Đỏ 120g,241.000 ₫,42.000 ₫,294,120g,3
506,422204100,95417,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sieu-mong-canh-kho-thoang-ban-ngay-20-mieng-95417.html,Băng Vệ Sinh Diana Sensi Siêu Mỏng Cánh Gói 20 Miếng,241.000 ₫,49.000 ₫,228,20 miếng,2
507,422208881,102761,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-khang-khuan-200ml-102761.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Kháng Khuẩn 200ml,75.000 ₫,188.000 ₫,58,200ml,5
508,422200210,90199,https://hasaki.vn/san-pham/bao-cao-su-durex-kingtex-hop-12-cai-90199.html,Bao Cao Su Durex Kingtex Ôm Sát Bôi Trơn Size 49mm (Hộp 12),173.000 ₫,108.000 ₫,96,12 cái,1
509,217300002,86199,https://hasaki.vn/san-pham/bong-tam-jomi-khang-khuan-200-que-86199.html,Bông Tăm JOMI Kháng Khuẩn (200 Que),220.000 ₫,24.000 ₫,417,200 cây,2
510,294100016,87327,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-giup-rang-trang-sang-750ml-87327.html,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,107.500 ₫,134.000 ₫,75,750ml,4
511,422205456,97753,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-sensitive-intimate-250ml-97753.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Da Nhạy Cảm 250ml,65.000 ₫,198.000 ₫,49,250ml,10
512,422204708,96395,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-bao-ve-rang-e-buot-thom-mat-100g-96395.html,Kem Đánh Răng Sensodyne Giảm Ê Buốt & Làm Sáng Răng 100g,50.000 ₫,80.000 ₫,120,100g,12
513,422204102,95421,https://hasaki.vn/san-pham/bang-ve-sinh-diana-hang-ngay-sensi-khang-khuan-goi-40-mieng-95421.html,Băng Vệ Sinh Diana Hàng Ngày Sensi Kháng Khuẩn Gói 40 Miếng,270.000 ₫,29.000 ₫,331,40 miếng,1
514,422206866,100267,https://hasaki.vn/san-pham/bang-ve-sinh-sofy-soft-tampon-super-sieu-tham-goi-9-cai-100267.html,Băng Vệ Sinh Sofy Soft Tampon Super Siêu Thấm Gói 9 Cái,125.000 ₫,46.000 ₫,207,9 cái,1
515,422203530,94213,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-dem-dang-quan-size-m-l-2-mieng-94213.html,Băng Vệ Sinh Kotex Đêm Dạng Quần Size M-L 2 Miếng,29.000 ₫,33.000 ₫,276,2 miếng,1
516,422203269,93915,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-sieu-mong-bao-ve-1mm-22-5cm-20-mieng-93915.html,Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 22.5cm 20M,173.000 ₫,68.000 ₫,134,20 miếng,13
517,413800001,87947,https://hasaki.vn/san-pham/kem-danh-rang-closeup-lam-sang-rang-kim-cuong-100g-87947.html,Kem Đánh Răng Closeup Dạng Gel Trắng Răng Kim Cương 100g,108.900 ₫,34.000 ₫,262,100g,1
518,294100019,87331,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-hoi-tho-thom-mat-khong-cay-750ml-87331.html,Nước Súc Miệng Listerine Hơi Thở Thơm Mát Không Cay 750ml,30.000 ₫,121.000 ₫,74,750ml,8
519,422207839,101723,https://hasaki.vn/san-pham/bo-3-ban-chai-danh-rang-p-s-long-to-mem-mai-sieu-mem-moi-101723.html,Bộ 3 Bàn Chải Đánh Răng P/S Lông Tơ Mềm Mại Siêu Mềm (Mới),60.617 ₫,39.000 ₫,227,3 cây,22
520,422205453,97759,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-daily-intimate-250ml-97759.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml,37.000 ₫,168.000 ₫,450,250ml,10
521,422215456,113073,https://hasaki.vn/san-pham/kem-danh-rang-marvis-whitening-mint-lam-trang-rang-85ml-113073.html,Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml,81.000 ₫,179.000 ₫,402,85ml,13
522,301500006,83037,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-250ml-83037.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml,39.000 ₫,71.000 ₫,666,250ml,23
523,422215645,113417,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-lam-sang-mau-trang-bac-120g-moi-113417.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g,163.000 ₫,41.000 ₫,1.135,120g,3
524,294100026,89455,https://hasaki.vn/san-pham/combo-2-nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-chai-89455.html,Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai,40.000 ₫,183.000 ₫,244,2x750ml,8
525,422205688,98135,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-xanh-ombre-98135.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre,198.000 ₫,650.000 ₫,65,1 cây,4
526,413600004,87965,https://hasaki.vn/san-pham/kem-danh-rang-p-s-bao-ve-123-than-hoat-tinh-lam-sang-rang-230g-87965.html,Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g,279.000 ₫,37.000 ₫,1.116,230g,1.11
527,422205455,97755,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-soothing-wash-250ml-97755.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml,74.000 ₫,198.000 ₫,176,250ml,10
528,422206864,100263,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-dang-quan-size-m-l-goi-5-mieng-100263.html,Băng Quần Diana Ban Đêm Size M-L 5 Cái,65.000 ₫,79.000 ₫,424,5 cái,2
529,422205686,98141,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-den-98141.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen,272.000 ₫,650.000 ₫,44,1 cây,4
